date,California,Colorado,Connecticut,Georgia,Maryland,Michigan,Minnesota,New York,Ohio,Oregon,Tennessee
2020-12-12,77.93,11.76,7.23,11.03,3.09,5.02,11.48,9.79,11.79,4.23,7.13
2020-12-19,38.97,5.88,7.23,11.03,6.18,10.04,5.74,19.57,11.79,4.23,3.56
2020-12-26,77.93,2.94,3.62,22.06,12.36,10.04,5.74,19.57,11.79,4.23,3.56
2021-01-02,19.48,11.76,3.62,5.51,12.36,20.07,11.48,19.57,5.89,8.47,7.13
2021-01-09,77.93,5.88,3.62,11.03,12.36,5.02,5.74,9.79,11.79,2.12,7.13
2021-01-16,19.48,11.76,3.62,11.03,3.09,10.04,5.74,19.57,11.79,8.47,14.25
2021-01-23,38.97,5.88,3.62,11.03,3.09,20.07,5.74,19.57,5.89,2.12,7.13
2021-01-30,38.97,5.88,3.62,5.51,6.18,10.04,11.48,19.57,23.57,8.47,7.13
2021-02-06,19.48,11.76,3.62,22.06,6.18,20.07,5.74,19.57,23.57,4.23,14.25
2021-02-13,38.97,5.88,1.81,11.03,6.18,10.04,5.74,39.14,5.89,4.23,14.25
2021-02-20,38.97,11.76,7.23,11.03,6.18,20.07,5.74,9.79,23.57,4.23,7.13
2021-02-27,19.48,11.76,3.62,5.51,6.18,20.07,5.74,19.57,11.79,8.47,7.13
2021-03-06,77.93,5.88,1.81,11.03,12.36,20.07,11.48,9.79,23.57,4.23,3.56
2021-03-13,77.93,5.88,3.62,11.03,6.18,10.04,11.48,9.79,11.79,2.12,14.25
2021-03-20,38.97,5.88,3.62,22.06,12.36,10.04,5.74,9.79,11.79,8.47,3.56
2021-03-27,38.97,5.88,3.62,11.03,6.18,5.02,5.74,19.57,5.89,8.47,14.25
2021-04-03,38.97,5.88,3.62,11.03,6.18,10.04,5.74,39.14,23.57,4.23,14.25
2021-04-10,77.93,5.88,3.62,5.51,6.18,20.07,2.87,9.79,23.57,8.47,3.56
2021-04-17,38.97,11.76,1.81,11.03,12.36,10.04,5.74,19.57,11.79,4.23,7.13
2021-04-24,77.93,2.94,3.62,5.51,6.18,10.04,5.74,19.57,5.89,8.47,3.56
2021-05-01,38.97,5.88,3.62,11.03,6.18,20.07,11.48,19.57,11.79,4.23,14.25
2021-05-08,77.93,11.76,3.62,22.06,6.18,10.04,2.87,39.14,5.89,2.12,7.13
2021-05-15,19.48,5.88,3.62,11.03,3.09,20.07,5.74,39.14,5.89,4.23,7.13
2021-05-22,77.93,2.94,3.62,5.51,6.18,5.02,5.74,9.79,11.79,8.47,7.13
2021-05-29,19.48,11.76,3.62,5.51,6.18,20.07,11.48,39.14,11.79,4.23,7.13
2021-06-05,38.97,5.88,3.62,5.51,12.36,10.04,2.87,9.79,11.79,2.12,7.13
2021-06-12,38.97,11.76,1.81,11.03,6.18,10.04,2.87,39.14,11.79,2.12,14.25
2021-06-19,38.97,5.88,3.62,11.03,6.18,20.07,5.74,19.57,5.89,4.23,7.13
2021-06-26,77.93,11.76,3.62,11.03,6.18,5.02,11.48,9.79,23.57,2.12,14.25
2021-07-03,38.97,5.88,1.81,5.51,3.09,20.07,5.74,19.57,5.89,4.23,7.13
2021-07-10,77.93,5.88,3.62,5.51,6.18,5.02,11.48,19.57,11.79,4.23,3.56
2021-07-17,38.97,11.76,1.81,11.03,3.09,10.04,5.74,19.57,23.57,4.23,7.13
2021-07-24,38.97,5.88,1.81,5.51,6.18,20.07,5.74,9.79,11.79,2.12,14.25
2021-07-31,38.97,5.88,3.62,11.03,6.18,5.02,2.87,19.57,5.89,8.47,7.13
2021-08-07,19.48,2.94,3.62,22.06,6.18,10.04,5.74,9.79,11.79,4.23,7.13
2021-08-14,19.48,5.88,1.81,5.51,3.09,10.04,5.74,19.57,23.57,4.23,7.13
2021-08-21,77.93,5.88,7.23,5.51,6.18,20.07,5.74,39.14,11.79,4.23,7.13
2021-08-28,38.97,11.76,3.62,5.51,6.18,20.07,5.74,39.14,11.79,4.23,7.13
2021-09-04,38.97,11.76,3.62,5.51,3.09,10.04,2.87,19.57,5.89,2.12,3.56
2021-09-11,38.97,2.94,1.81,11.03,3.09,20.07,2.87,19.57,11.79,4.23,7.13
2021-09-18,38.97,2.94,1.81,22.06,6.18,10.04,5.74,9.79,23.57,8.47,14.25
2021-09-25,77.93,2.94,1.81,22.06,12.36,20.07,5.74,19.57,5.89,8.47,14.25
2021-10-02,19.48,5.88,7.23,22.06,6.18,10.04,5.74,9.79,11.79,4.23,3.56
2021-10-09,38.97,5.88,7.23,11.03,3.09,20.07,5.74,9.79,11.79,4.23,3.56
2021-10-16,38.97,5.88,3.62,11.03,6.18,10.04,5.74,19.57,11.79,4.23,7.13
2021-10-23,77.93,5.88,7.23,11.03,12.36,10.04,5.74,9.79,23.57,8.47,7.13
2021-10-30,77.93,5.88,7.23,11.03,12.36,20.07,5.74,9.79,11.79,8.47,7.13
2021-11-06,38.97,5.88,1.81,5.51,6.18,10.04,5.74,9.79,11.79,4.23,7.13
2021-11-13,38.97,5.88,3.62,11.03,12.36,10.04,5.74,19.57,11.79,4.23,14.25
2021-11-20,38.97,5.88,3.62,11.03,12.36,30.11,5.74,19.57,11.79,8.47,14.25
2021-11-27,38.97,5.88,7.23,33.09,6.18,10.04,5.74,39.14,11.79,8.47,35.63
2021-12-04,38.97,29.39,10.85,33.09,18.54,20.07,17.21,58.71,23.57,4.23,35.63
2021-12-11,19.48,29.39,25.32,33.09,49.44,80.3,28.69,156.57,23.57,4.23,28.51
2021-12-18,19.48,52.9,21.7,66.18,49.44,80.3,51.64,137.0,35.36,8.47,78.39
2021-12-25,38.97,41.14,14.47,66.18,49.44,30.11,97.54,137.0,47.14,4.23,121.15
2022-01-01,38.97,82.29,32.55,88.23,61.8,100.37,109.02,195.71,47.14,4.23,106.9
2022-01-08,38.97,70.53,14.47,33.09,49.44,60.22,74.59,39.14,47.14,2.12,49.89
2022-01-15,38.97,41.14,3.62,11.03,18.54,70.26,45.9,58.71,11.79,8.47,28.51
2022-01-22,77.93,11.76,3.62,11.03,6.18,40.15,28.69,39.14,11.79,2.12,28.51
2022-01-29,38.97,5.88,3.62,33.09,6.18,20.07,17.21,39.14,11.79,4.23,14.25
2022-02-05,19.48,5.88,10.85,11.03,6.18,10.04,17.21,19.57,11.79,2.12,28.51
2022-02-12,77.93,11.76,7.23,44.12,12.36,20.07,11.48,9.79,11.79,4.23,21.38
2022-02-19,77.93,5.88,3.62,44.12,18.54,30.11,11.48,19.57,5.89,4.23,49.89
2022-02-26,38.97,11.76,7.23,44.12,24.72,20.07,5.74,19.57,11.79,4.23,35.63
2022-03-05,38.97,11.76,7.23,44.12,24.72,40.15,11.48,39.14,47.14,8.47,35.63
2022-03-12,38.97,23.51,14.47,44.12,24.72,60.22,17.21,97.86,11.79,4.23,28.51
2022-03-19,38.97,35.27,18.09,33.09,18.54,90.34,17.21,176.14,47.14,4.23,57.01
2022-03-26,38.97,82.29,28.94,44.12,30.9,100.37,28.69,156.57,11.79,4.23,49.89
2022-04-02,38.97,88.16,32.55,66.18,49.44,140.52,22.95,391.42,47.14,4.23,85.52
2022-04-09,38.97,64.65,50.64,66.18,67.98,140.52,17.21,547.99,129.65,8.47,42.76
2022-04-16,38.97,135.19,75.96,77.2,61.8,110.41,28.69,430.57,106.07,8.47,35.63
2022-04-23,77.93,141.06,65.11,66.18,55.62,100.37,45.9,469.71,129.65,21.17,14.25
2022-04-30,155.86,164.57,65.11,66.18,49.44,60.22,51.64,508.85,106.07,8.47,21.38
2022-05-07,77.93,158.7,86.81,66.18,55.62,190.71,40.17,274.0,70.72,16.93,14.25
2022-05-14,155.86,82.29,94.05,66.18,49.44,140.52,22.95,391.42,94.29,29.63,42.76
2022-05-21,272.76,64.65,18.09,66.18,30.9,100.37,11.48,274.0,58.93,21.17,35.63
2022-05-28,311.72,76.41,28.94,66.18,18.54,40.15,17.21,117.43,35.36,8.47,21.38
2022-06-04,194.83,29.39,18.09,66.18,18.54,60.22,5.74,97.86,23.57,21.17,35.63
2022-06-11,194.83,17.63,7.23,44.12,6.18,60.22,11.48,39.14,11.79,12.7,14.25
2022-06-18,19.48,5.88,3.62,11.03,12.36,5.02,5.74,19.57,11.79,4.23,3.56
2022-06-25,38.97,5.88,3.62,5.51,3.09,10.04,5.74,39.14,11.79,2.12,14.25
2022-07-02,19.48,11.76,1.81,22.06,12.36,20.07,2.87,9.79,5.89,4.23,7.13
2022-07-09,19.48,5.88,3.62,11.03,3.09,10.04,5.74,19.57,11.79,2.12,3.56
2022-07-16,38.97,5.88,3.62,5.51,12.36,5.02,5.74,9.79,23.57,4.23,3.56
2022-07-23,77.93,5.88,7.23,22.06,6.18,5.02,5.74,19.57,5.89,4.23,14.25
2022-07-30,38.97,11.76,1.81,11.03,12.36,20.07,5.74,19.57,11.79,4.23,3.56
2022-08-06,38.97,5.88,3.62,5.51,6.18,5.02,5.74,19.57,11.79,2.12,14.25
2022-08-13,19.48,5.88,7.23,5.51,3.09,20.07,5.74,39.14,23.57,2.12,7.13
2022-08-20,77.93,11.76,3.62,11.03,6.18,5.02,11.48,39.14,11.79,4.23,3.56
2022-08-27,38.97,5.88,3.62,11.03,6.18,20.07,5.74,19.57,11.79,4.23,7.13
2022-09-03,77.93,5.88,3.62,22.06,6.18,10.04,2.87,39.14,5.89,4.23,14.25
2022-09-10,38.97,11.76,3.62,5.51,6.18,5.02,2.87,9.79,11.79,4.23,7.13
2022-09-17,38.97,5.88,7.23,11.03,12.36,5.02,2.87,19.57,11.79,2.12,3.56
2022-09-24,19.48,5.88,3.62,5.51,6.18,20.07,5.74,9.79,11.79,8.47,14.25
2022-10-01,38.97,2.94,7.23,11.03,6.18,5.02,11.48,19.57,23.57,2.12,7.13
2022-10-08,38.97,5.88,3.62,187.5,24.72,5.02,11.48,9.79,11.79,4.23,49.89
2022-10-15,38.97,5.88,3.62,275.73,30.9,10.04,5.74,39.14,35.36,4.23,57.01
2022-10-22,38.97,29.39,7.23,330.88,80.34,50.19,22.95,58.71,58.93,8.47,149.66
2022-10-29,77.93,35.27,28.94,639.7,216.31,30.11,74.59,117.43,129.65,4.23,149.66
2022-11-05,155.86,52.9,43.41,716.9,284.29,40.15,177.88,195.71,259.29,33.87,263.68
2022-11-12,389.65,99.92,68.73,518.37,346.09,30.11,390.18,450.14,259.29,63.5,349.2
2022-11-19,779.3,223.35,101.28,341.91,339.91,80.3,441.82,763.28,412.51,139.7,363.45
2022-11-26,1714.47,358.53,390.66,507.34,494.42,260.97,694.29,1467.84,825.02,275.17,691.27
2022-12-03,2454.81,417.31,643.86,518.37,618.03,451.68,545.1,2152.83,1107.88,457.2,726.9
2022-12-10,2376.88,370.29,517.26,286.76,438.8,672.5,378.7,2622.54,825.02,368.3,448.97
2022-12-17,1948.26,358.53,412.36,209.56,327.55,1114.14,223.78,2348.55,648.23,368.3,299.31
2022-12-24,2259.98,305.64,307.46,209.56,284.29,1274.73,131.97,1937.55,553.94,262.47,185.29
2022-12-31,1909.29,293.88,318.31,220.58,222.49,953.54,131.97,1917.98,341.79,249.77,256.55
2023-01-07,1013.1,170.45,173.62,165.44,203.95,562.09,51.64,978.56,294.65,139.7,106.9
2023-01-14,350.69,88.16,43.41,121.32,74.16,240.89,34.43,352.28,82.5,71.97,49.89
2023-01-21,116.9,41.14,43.41,88.23,67.98,190.71,22.95,195.71,70.72,8.47,71.26
2023-01-28,77.93,29.39,18.09,44.12,30.9,100.37,11.48,156.57,47.14,4.23,35.63
2023-02-04,194.83,29.39,7.23,55.15,49.44,40.15,11.48,78.28,23.57,4.23,42.76
2023-02-11,155.86,23.51,14.47,44.12,18.54,60.22,5.74,117.43,23.57,4.23,21.38
2023-02-18,116.9,23.51,3.62,33.09,12.36,40.15,17.21,156.57,11.79,8.47,28.51
2023-02-25,116.9,11.76,3.62,33.09,12.36,20.07,11.48,78.28,35.36,4.23,28.51
2023-03-04,38.97,17.63,3.62,33.09,18.54,60.22,5.74,78.28,11.79,4.23,35.63
2023-03-11,38.97,17.63,10.85,11.03,24.72,10.04,17.21,39.14,23.57,4.23,28.51
2023-03-18,38.97,11.76,7.23,33.09,12.36,20.07,11.48,58.71,47.14,12.7,35.63
2023-03-25,77.93,5.88,3.62,55.15,30.9,5.02,17.21,78.28,35.36,4.23,35.63
2023-04-01,38.97,11.76,7.23,44.12,6.18,20.07,22.95,78.28,23.57,8.47,35.63
2023-04-08,77.93,5.88,7.23,22.06,12.36,30.11,22.95,117.43,11.79,4.23,14.25
2023-04-15,77.93,11.76,3.62,33.09,12.36,10.04,28.69,39.14,11.79,8.47,35.63
2023-04-22,38.97,11.76,3.62,22.06,12.36,10.04,17.21,39.14,23.57,8.47,14.25
2023-04-29,38.97,5.88,3.62,44.12,6.18,20.07,17.21,39.14,11.79,4.23,14.25
2023-05-06,38.97,5.88,1.81,22.06,6.18,5.02,5.74,39.14,5.89,8.47,7.13
2023-05-13,38.97,11.76,7.23,11.03,3.09,20.07,5.74,19.57,23.57,2.12,7.13
2023-05-20,77.93,11.76,3.62,5.51,6.18,5.02,11.48,19.57,11.79,8.47,14.25
2023-05-27,38.97,2.94,1.81,11.03,6.18,20.07,5.74,19.57,5.89,4.23,14.25
2023-06-03,19.48,5.88,3.62,11.03,12.36,5.02,5.74,19.57,23.57,2.12,7.13
2023-06-10,19.48,2.94,3.62,22.06,12.36,10.04,5.74,19.57,5.89,4.23,14.25
2023-06-17,38.97,2.94,7.23,11.03,12.36,10.04,5.74,39.14,23.57,8.47,7.13
2023-06-24,38.97,5.88,7.23,22.06,3.09,10.04,5.74,19.57,23.57,4.23,7.13
2023-07-01,38.97,5.88,1.81,5.51,6.18,10.04,2.87,9.79,5.89,4.23,14.25
2023-07-08,38.97,2.94,3.62,11.03,3.09,5.02,2.87,39.14,23.57,8.47,7.13
2023-07-15,38.97,2.94,3.62,11.03,6.18,5.02,11.48,9.79,23.57,4.23,7.13
2023-07-22,38.97,2.94,3.62,22.06,6.18,5.02,5.74,19.57,23.57,4.23,7.13
2023-07-29,77.93,5.88,1.81,22.06,6.18,10.04,2.87,19.57,11.79,8.47,3.56
2023-08-05,38.97,2.94,1.81,11.03,6.18,20.07,5.74,19.57,11.79,8.47,7.13
2023-08-12,38.97,5.88,7.23,11.03,6.18,20.07,11.48,19.57,11.79,2.12,7.13
2023-08-19,38.97,2.94,7.23,11.03,6.18,20.07,5.74,19.57,11.79,4.23,3.56
2023-08-26,38.97,5.88,7.23,5.51,12.36,10.04,11.48,19.57,23.57,4.23,3.56
2023-09-02,38.97,11.76,3.62,5.51,3.09,5.02,5.74,19.57,5.89,8.47,7.13
2023-09-09,38.97,11.76,3.62,11.03,6.18,10.04,2.87,39.14,23.57,4.23,3.56
2023-09-16,19.48,2.94,3.62,22.06,12.36,20.07,2.87,9.79,11.79,4.23,14.25
2023-09-23,38.97,5.88,7.23,22.06,6.18,10.04,5.74,19.57,11.79,8.47,7.13
2023-09-30,38.97,2.94,3.62,22.06,6.18,20.07,5.74,19.57,11.79,8.47,7.13
2023-10-07,116.9,5.88,1.81,22.06,6.18,20.07,5.74,39.14,23.57,16.93,7.13
2023-10-14,77.93,23.51,3.62,33.09,12.36,10.04,5.74,19.57,11.79,12.7,28.51
2023-10-21,38.97,29.39,7.23,44.12,18.54,20.07,2.87,58.71,35.36,4.23,28.51
2023-10-28,38.97,47.02,7.23,44.12,12.36,5.02,5.74,78.28,5.89,4.23,35.63
2023-11-04,116.9,47.02,7.23,77.2,24.72,10.04,22.95,39.14,47.14,8.47,35.63
2023-11-11,311.72,82.29,25.32,165.44,24.72,20.07,40.17,117.43,47.14,8.47,49.89
2023-11-18,389.65,94.04,28.94,220.58,37.08,50.19,17.21,156.57,47.14,21.17,57.01
2023-11-25,506.55,176.33,72.34,231.61,80.34,20.07,22.95,254.43,47.14,16.93,92.64
2023-12-02,935.16,182.21,133.84,308.82,111.24,100.37,74.59,489.28,129.65,16.93,156.78
2023-12-09,1013.1,193.96,137.45,363.96,160.69,150.56,126.23,704.56,129.65,29.63,292.19
2023-12-16,1129.99,235.1,206.18,827.19,265.75,150.56,131.97,861.13,235.72,46.57,256.55
2023-12-23,1753.43,352.66,188.09,1411.74,451.16,271.01,246.73,1526.55,471.44,63.5,391.96
2023-12-30,2026.19,370.29,379.8,1786.73,642.75,652.42,309.85,2035.41,742.51,114.3,541.61
2024-01-06,2065.16,323.27,314.69,1180.13,457.34,361.34,218.04,1428.7,601.08,186.27,420.46
2024-01-13,1168.96,340.9,209.8,849.25,352.27,311.16,223.78,1232.99,601.08,110.07,427.59
2024-01-20,1091.03,252.74,173.62,727.93,265.75,210.78,206.56,782.85,565.72,97.37,235.17
2024-01-27,701.37,240.98,231.5,617.64,216.31,341.27,246.73,802.42,648.23,101.6,185.29
2024-02-03,545.51,193.96,206.18,463.23,179.23,411.53,229.52,978.56,624.65,71.97,185.29
2024-02-10,506.55,170.45,256.82,397.05,222.49,451.68,258.21,939.42,636.44,84.67,220.92
2024-02-17,389.65,141.06,253.2,341.91,265.75,572.12,200.83,861.13,648.23,63.5,235.17
2024-02-24,389.65,146.94,311.08,242.64,259.57,672.5,200.83,1095.99,648.23,63.5,249.43
2024-03-02,350.69,88.16,260.44,231.61,271.93,993.69,252.47,1056.85,624.65,46.57,192.42
2024-03-09,272.76,94.04,224.26,187.5,265.75,712.65,200.83,704.56,436.08,33.87,171.04
2024-03-16,272.76,105.8,141.07,121.32,129.79,652.42,223.78,626.28,282.86,42.33,114.02
2024-03-23,233.79,105.8,130.22,110.29,142.15,451.68,166.4,508.85,223.93,59.27,92.64
2024-03-30,311.72,64.65,162.77,88.23,179.23,411.53,149.19,547.99,165.0,50.8,71.26
2024-04-06,194.83,70.53,112.13,66.18,148.33,411.53,149.19,743.71,176.79,50.8,78.39
2024-04-13,233.79,58.78,112.13,55.15,123.61,200.75,97.54,626.28,70.72,25.4,92.64
2024-04-20,311.72,47.02,155.54,33.09,67.98,100.37,57.38,254.43,35.36,29.63,49.89
2024-04-27,272.76,41.14,112.13,22.06,24.72,90.34,45.9,215.28,35.36,16.93,49.89
2024-05-04,233.79,29.39,43.41,11.03,30.9,70.26,28.69,195.71,35.36,4.23,14.25
2024-05-11,194.83,29.39,28.94,33.09,18.54,20.07,17.21,97.86,35.36,25.4,14.25
2024-05-18,194.83,29.39,14.47,22.06,12.36,10.04,5.74,39.14,11.79,29.63,14.25
2024-05-25,155.86,17.63,18.09,11.03,12.36,20.07,5.74,78.28,11.79,12.7,21.38
2024-06-01,233.79,17.63,14.47,33.09,6.18,20.07,5.74,39.14,23.57,29.63,7.13
2024-06-08,194.83,5.88,1.81,22.06,6.18,20.07,5.74,39.14,11.79,16.93,7.13
2024-06-15,116.9,11.76,3.62,22.06,18.54,10.04,5.74,19.57,5.89,8.47,28.51
2024-06-22,194.83,5.88,3.62,22.06,6.18,10.04,11.48,39.14,23.57,25.4,7.13
2024-06-29,155.86,5.88,10.85,11.03,6.18,10.04,5.74,39.14,23.57,8.47,14.25
2024-07-06,194.83,5.88,7.23,11.03,6.18,20.07,5.74,19.57,23.57,16.93,14.25
2024-07-13,155.86,5.88,7.23,11.03,6.18,10.04,11.48,19.57,11.79,12.7,28.51
2024-07-20,77.93,5.88,3.62,22.06,3.09,10.04,5.74,39.14,23.57,8.47,14.25
2024-07-27,38.97,5.88,3.62,11.03,6.18,20.07,5.74,19.57,5.89,4.23,7.13
2024-08-03,38.97,5.88,3.62,22.06,6.18,20.07,5.74,19.57,11.79,2.12,7.13
2024-08-10,38.97,5.88,7.23,11.03,3.09,10.04,5.74,9.79,11.79,8.47,14.25
2024-08-17,116.9,11.76,7.23,11.03,6.18,10.04,2.87,39.14,11.79,4.23,14.25
2024-08-24,38.97,5.88,3.62,11.03,6.18,10.04,5.74,9.79,11.79,8.47,7.13
2024-08-31,77.93,11.76,3.62,11.03,6.18,20.07,5.74,39.14,5.89,4.23,21.38
2024-09-07,38.97,11.76,7.23,11.03,6.18,20.07,5.74,19.57,11.79,4.23,14.25
2024-09-14,38.97,2.94,3.62,5.51,6.18,10.04,5.74,39.14,23.57,4.23,7.13
2024-09-21,77.93,5.88,7.23,22.06,6.18,10.04,5.74,9.79,23.57,4.23,14.25
2024-09-28,77.93,5.88,3.62,22.06,12.36,10.04,5.74,19.57,11.79,4.23,14.25
2024-10-05,77.93,2.94,7.23,22.06,6.18,10.04,5.74,19.57,11.79,4.23,14.25
2024-10-12,38.97,5.88,7.23,5.51,12.36,10.04,5.74,39.14,5.89,4.23,28.51
2024-10-19,116.9,5.88,3.62,11.03,6.18,5.02,5.74,9.79,35.36,8.47,28.51
2024-10-26,116.9,5.88,18.09,22.06,6.18,10.04,5.74,19.57,47.14,8.47,35.63
2024-11-02,155.86,11.76,7.23,22.06,6.18,10.04,2.87,19.57,11.79,4.23,42.76
2024-11-09,116.9,11.76,7.23,33.09,6.18,10.04,11.48,19.57,23.57,12.7,28.51
2024-11-16,233.79,17.63,14.47,44.12,18.54,10.04,11.48,58.71,47.14,12.7,42.76
2024-11-23,311.72,23.51,3.62,33.09,30.9,40.15,11.48,78.28,47.14,25.4,35.63
2024-11-30,233.79,29.39,10.85,44.12,18.54,20.07,17.21,97.86,70.72,46.57,49.89
2024-12-07,428.62,41.14,28.94,44.12,24.72,60.22,45.9,234.85,58.93,71.97,78.39
