date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2023-11-11,1.184886,5.481948,1.798116,0.788986,0.570891,0.895973,0.13808,0.098535,0.073641,2.082596,1.068587,1.143693,0.206663,0.42983,0.687945,0.406222,0.342882,0.73425,1.420742,0.288904,0.309793,0.444211,0.299041,0.314875,1.298122,0.648873,0.446603,0.254906,0.694984,0.143401,0.497075,0.428555,0.447673,0.462414,0.259047,0.22129,0.849731,0.259516,0.632264,4.593721,0.183421,0.991224,0.220639,0.668506,1.246883,0.148094,0.309162,1.071778,0.219757,0.788743,0.3395,0.86418
2023-11-18,1.520604,2.389567,2.601819,0.558865,0.92577,1.757485,0.607552,0.197069,0.747858,2.939075,1.225191,2.072943,0.568322,0.573107,1.27343,0.437469,0.617188,0.4005,2.098327,0.144452,0.440232,0.444211,0.518337,0.262396,1.571411,0.648873,0.267962,0.203925,0.947706,0.143401,0.356597,0.571407,0.625725,0.830458,0.906664,0.476624,0.924707,0.40107,0.686237,3.507368,0.045622,1.219968,0.11032,0.810741,1.246883,0.207331,0.772905,1.164976,0.426586,0.45071,0.254625,1.555524
2023-11-25,1.441611,1.967879,2.887883,0.88761,1.123782,2.360544,0.911328,0.098535,1.196573,3.159956,1.437066,1.858501,0.413325,0.811902,1.229519,0.843691,1.028647,0.823251,2.601051,0.650034,0.358708,0.730799,0.877186,0.419834,1.605572,0.940865,0.535923,0.40785,1.232018,0.0717,0.810448,0.999962,0.905521,1.443865,0.518094,0.638336,0.849731,0.259516,0.963816,3.6936,0.275131,1.544022,0.220639,1.038317,1.561111,0.296188,0.463743,1.339723,0.465367,0.732404,0.577149,3.975229
2023-12-02,1.678589,2.108441,3.800563,0.788986,1.622669,2.171011,1.574112,0.197069,1.645288,3.371822,2.072691,1.644058,0.981648,1.313371,2.019924,1.374904,1.268665,1.290501,2.666624,0.650034,0.978293,1.260987,1.056611,0.594765,2.630406,1.378855,1.60777,0.40785,1.484739,0.501903,1.393971,2.047542,1.755083,2.010086,2.201899,1.140493,1.774438,0.40107,1.673185,2.824518,0.550262,2.535246,0.772237,1.393905,1.825196,0.503519,0.463743,1.665916,0.956587,0.957759,1.001524,4.148065
2023-12-09,2.192039,1.967879,5.367103,1.347852,2.075268,2.636227,2.043584,0.985346,2.094003,3.439439,2.404321,2.358867,2.376621,1.631763,2.137021,1.374904,1.268665,1.068001,3.453496,1.08339,1.271781,1.676539,1.684597,0.839668,2.425439,2.271055,1.875732,0.560794,2.432445,1.075506,1.728956,4.237936,2.589383,2.953788,1.424758,1.370294,1.524517,1.01447,2.189791,1.924397,0.550262,3.373974,0.661917,2.176199,1.972281,0.503519,1.236648,1.829013,1.072929,1.126775,1.680523,8.29613
2023-12-16,2.981963,0.562251,8.254986,1.742345,2.561297,3.790654,3.31392,1.773623,2.991433,3.804569,4.071686,1.929982,3.4616,2.021795,3.029886,1.562391,1.474395,1.935751,3.912505,1.44452,1.875062,2.736914,2.372391,1.36446,3.279467,2.49816,3.304861,0.662756,3.727643,2.007612,3.295823,7.475909,3.784875,3.793683,2.072375,2.034163,2.124328,1.061655,3.04566,1.769203,2.201047,5.032368,1.434154,2.560234,3.041993,0.71085,1.236648,2.667796,1.409027,1.859179,2.070948,8.468966
2023-12-23,5.489972,0.702814,13.10445,3.155945,4.196824,4.342022,3.17584,2.36483,6.880295,4.458198,6.872122,2.001462,5.941553,3.693357,4.186219,2.812303,3.120231,3.048252,6.710274,1.155616,3.375112,4.27016,2.442167,1.924238,6.832223,3.633687,6.967004,2.702007,4.991251,2.939717,5.294929,11.047203,4.756529,6.917338,3.36761,3.642769,3.94875,2.43001,5.466766,1.862319,1.650785,8.025102,3.640544,4.181716,4.208647,1.717888,1.854972,4.88125,2.003662,4.619778,3.174322,5.012245
2023-12-30,5.884934,0.562251,15.679024,6.147518,4.505414,5.961665,5.357504,5.912076,8.525583,6.022399,10.473998,2.287386,8.421505,4.592817,6.279328,3.093533,3.188807,5.807254,8.327734,3.683526,5.348003,6.820792,5.253151,3.306191,10.248334,6.002073,10.361186,2.600044,5.180792,4.086924,7.920782,11.28529,6.832106,10.154237,6.605696,5.430109,3.423916,3.468073,7.964978,1.986474,4.310384,12.371239,5.295336,7.723373,5.11456,2.369501,2.937039,8.515976,2.727566,8.61983,5.092495,12.789868
2024-01-06,6.911835,0.702814,12.736653,7.692616,3.651648,5.306915,4.611872,4.72966,8.226439,6.383021,7.047149,2.859232,8.111511,4.067469,6.747716,2.937294,3.188807,6.586004,6.710274,4.189108,5.250174,8.52599,4.535453,2.938837,9.360145,5.596527,11.522353,2.651026,4.517398,3.36992,7.207587,10.951969,6.501438,7.351441,6.735219,4.885396,4.348624,3.350111,5.875424,1.582971,4.402095,9.14976,5.957253,6.855738,5.311788,1.865982,2.318715,6.267572,2.701713,9.52125,4.209796,14.518228
2024-01-13,4.6803,0.843377,9.916881,7.330997,2.648731,4.92785,4.390944,3.350176,5.53415,4.827836,5.849594,1.78702,5.269899,3.024732,5.898763,2.624816,3.428825,5.340004,5.551823,3.394622,3.994698,7.422626,3.648298,2.816385,8.027862,5.126095,10.182544,2.803969,4.77012,3.36992,6.159407,7.333057,5.229639,4.765697,4.14475,4.61304,5.348307,2.713118,4.456687,1.893358,3.11815,5.108616,3.530224,5.604068,4.649904,1.392082,3.709944,4.578357,2.081224,7.662071,4.532321,9.678819
2024-01-20,3.416421,1.265065,9.535462,7.462495,2.67959,3.394358,3.534848,3.153107,4.038434,4.002912,4.60598,1.644058,4.546579,2.66654,4.903438,2.968542,2.263024,4.383253,3.081917,2.88904,3.228368,5.588464,3.189769,2.151648,5.670745,4.315004,7.234966,1.784344,2.653577,2.151013,4.765436,5.428367,4.390251,2.925477,5.310461,4.298127,6.322999,2.005348,3.500581,1.551933,3.209861,3.755214,1.765112,5.134692,4.318961,0.829325,4.019106,3.553178,1.874394,8.16912,2.987597,3.975229
2024-01-27,2.823978,0.983939,8.840736,9.073342,1.815538,3.945726,4.308096,2.758969,3.141004,3.768507,4.228289,2.144424,3.564932,2.188951,4.903438,2.374834,2.331601,5.673754,2.841484,2.455684,2.788136,5.101264,3.409065,2.519003,5.602423,4.412335,9.46798,2.396119,2.179724,1.72081,3.738868,4.952195,4.695483,2.906603,6.217125,5.021574,8.647263,2.312049,3.153607,1.582971,2.476178,4.060206,2.978627,3.982586,4.796989,1.125513,3.246201,3.145436,1.551223,7.662071,2.393473,6.913442
2024-02-03,2.034054,1.124502,4.903952,8.054235,1.329508,3.377128,3.065376,2.463365,2.991433,3.205034,3.261034,0.357404,3.668263,2.165071,5.371826,3.343516,5.383255,5.028503,2.644766,4.69469,1.842452,5.946699,4.19654,2.623961,3.962689,4.915211,7.681569,2.396119,1.832231,2.652915,3.576779,3.666529,3.917142,2.406441,5.180938,5.030086,10.52167,1.981756,3.516002,1.055314,1.559075,3.33585,2.537349,3.171846,4.512847,0.829325,2.782458,2.213455,1.35732,7.155022,2.970622,6.913442
2024-02-10,2.211787,1.54619,2.560953,9.599333,1.056921,3.377128,3.921472,2.463365,2.094003,3.732445,2.837283,1.215174,3.151606,1.989955,5.430375,3.499755,6.000444,6.319004,2.120184,5.561402,1.809843,5.43084,5.881136,2.868864,3.040339,5.580306,7.324286,2.854951,1.105657,3.226519,3.490331,3.714146,3.5763,1.642042,4.015227,5.174775,11.72129,2.052533,3.315528,2.110629,1.925916,2.516184,1.985751,2.802034,3.931191,0.4739,3.09162,2.085307,1.034148,7.380377,3.021547,5.70359
2024-02-17,2.409268,0.281126,2.778906,8.481602,0.843479,2.360544,3.286304,3.547245,2.841861,3.056277,2.385897,0.714808,3.048275,2.085473,5.108358,3.874729,6.000444,6.274504,1.857893,6.211436,2.005501,7.164697,6.688546,3.026302,3.313628,5.742524,2.143694,2.854951,1.6111,2.939717,3.998212,3.47606,4.018886,1.689227,3.75618,5.191797,9.771907,1.533502,3.847555,1.61401,2.751309,2.47806,2.868307,2.773587,2.981822,0.562757,3.246201,2.353252,0.94366,10.366332,3.547772,7.604786
2024-02-24,1.757581,0.562251,2.778906,9.040468,0.771475,2.222702,4.777568,2.36483,2.692289,2.817365,1.731848,1.000731,4.649911,2.379987,5.064447,4.905907,2.948789,6.252254,2.076469,4.983594,1.923977,6.276275,8.383111,2.781399,1.947184,7.364706,1.965052,4.384389,1.358378,2.366114,3.209375,2.857035,4.059583,1.509924,3.238086,5.634377,4.248655,2.099718,3.855265,1.61401,3.209861,2.115882,4.633419,2.887375,2.634165,0.266569,4.019106,2.423151,1.279759,9.183218,3.615671,4.666573
2024-03-02,1.678589,1.54619,2.47922,9.139091,0.691756,1.602413,5.882208,3.251642,2.243574,2.425187,1.860816,1.143693,3.151606,2.634701,4.727793,5.624606,3.017366,6.608254,1.70489,4.622464,2.86966,7.150368,8.981193,3.18374,2.527922,7.202487,2.411655,4.894201,1.54792,2.796316,3.70645,2.904653,3.932403,1.509924,2.849516,5.43862,4.473584,1.793017,4.194529,1.334662,2.476178,2.039634,5.074697,3.370975,2.189566,0.503519,4.63743,2.504699,0.982441,10.197315,3.394997,4.320901
2024-03-09,1.540352,0.702814,1.716383,8.119984,0.532318,1.39565,4.55664,2.561899,5.384579,2.416172,1.437066,0.643327,3.616597,2.141192,4.94735,5.562111,3.154519,4.316503,1.202166,3.6113,2.853355,5.258888,7.78503,3.043795,2.15215,6.618502,2.500976,4.588314,1.358378,2.366114,2.939226,3.666529,3.031969,1.245687,2.719992,5.302442,4.523568,1.863794,3.940081,1.61401,2.201047,1.849014,4.081822,2.674022,1.627968,0.414663,4.482849,2.341602,0.723904,8.056442,3.361047,2.592541
2024-03-16,1.599596,1.265065,1.82536,6.509137,0.486029,1.654104,2.7616,1.773623,2.094003,2.398141,0.976468,1.286654,3.513266,2.053634,3.732468,3.593498,3.53169,3.159502,0.874303,2.383458,1.858757,4.327477,5.352831,2.868864,2.049667,4.558331,3.21554,3.517707,1.200427,2.724616,2.398927,2.142777,2.1061,0.88708,3.75618,3.038478,3.473901,1.604279,2.845186,1.986474,2.017627,1.486836,4.743739,1.877505,1.544396,0.503519,3.709944,1.852312,1.098783,5.690215,3.140372,1.901197
2024-03-23,1.165138,1.405628,1.443941,3.451815,0.450027,1.671334,2.292128,1.576553,2.991433,1.929331,0.755381,0.428885,2.841612,1.719321,2.180932,2.937294,2.263024,2.870252,0.7213,1.877876,1.222867,3.381737,4.934174,2.326579,1.639733,3.114589,1.875732,3.109857,1.295198,1.79251,1.955882,2.714184,1.816129,0.783273,2.590469,2.263964,2.349256,2.288456,2.675554,1.551933,1.283944,1.277154,6.508851,1.820611,1.133226,0.355425,2.782458,1.642617,1.047075,4.507101,2.257673,0.86418
2024-03-30,1.204634,1.124502,1.321343,2.695703,0.465457,1.171657,2.457824,1.478019,2.692289,1.821144,0.589565,0.500366,2.324955,1.623804,2.283392,2.812303,2.400177,2.670002,1.049163,1.661198,1.239172,2.865879,4.784653,2.169141,1.742217,3.130811,2.590296,2.600044,0.821345,1.218907,2.031524,1.714221,1.994181,0.830458,4.015227,2.076719,2.27428,1.509909,2.066422,1.489855,1.283944,1.200906,3.640544,1.223223,1.006198,0.325806,2.318715,1.293124,0.723904,4.000052,2.138848,1.901197
2024-04-06,0.770176,0.983939,1.144255,1.972466,0.385737,0.844282,2.430208,1.872157,3.440147,1.415444,0.51587,0.643327,1.601636,1.448687,2.239481,2.562321,1.440106,2.269502,0.743157,1.733424,1.43483,3.06649,4.106827,1.959224,2.049667,2.400829,0.625244,2.803969,1.105657,1.147207,1.815404,1.952308,2.090838,0.726651,2.460945,2.289498,1.574502,1.203209,1.989317,1.210508,1.467365,0.838728,4.081822,1.450799,0.825684,0.148094,1.391229,1.829013,0.555855,3.831036,2.121873,1.209852
2024-04-13,0.375214,1.124502,1.198744,1.545098,0.457742,0.947663,1.712192,0.689742,2.542718,1.478553,0.497446,0.85777,0.619988,1.480527,1.522261,1.968612,0.925783,1.490751,0.655727,1.08339,0.896769,2.407338,2.960504,1.381953,1.298122,1.751956,0.803885,2.345138,0.758165,1.003806,1.404777,0.904728,1.861914,0.519036,2.201899,1.625628,0.899715,0.778547,1.534396,1.334662,1.283944,1.219968,1.544473,1.095211,0.695313,0.029619,2.473296,1.281474,0.542928,1.239453,1.307074,1.037016
2024-04-20,0.355466,0.281126,1.103389,0.986233,0.396024,0.447986,1.574112,0.788277,2.094003,1.095391,0.340842,0.357404,0.774985,0.971098,0.805042,1.656134,1.508683,1.045751,0.546439,1.155616,0.619586,1.819833,1.555012,0.927133,0.854028,1.265302,0.535923,1.376494,0.821345,0.860405,1.188658,0.714259,1.103922,0.217052,1.942852,0.927715,0.774755,0.754955,1.179711,1.117392,1.008813,0.705294,2.647668,0.824964,0.635141,0.088856,1.54581,0.920331,0.336098,0.732404,1.120349,0.345672
2024-04-27,0.31597,0.421688,1.443941,0.986233,0.388309,0.396296,1.767424,0.197069,1.196573,1.19907,0.276359,1.000731,0.826651,0.684545,0.541574,0.687452,0.925783,0.55625,0.371579,1.011164,0.326098,0.960069,1.166259,0.68223,0.717383,0.957087,0.267962,0.866681,0.663394,0.286802,0.961732,0.952345,0.829213,0.122681,0.906664,0.638336,0.774755,0.802139,0.909843,1.365701,0.641972,0.57186,1.544473,0.654282,0.501427,0.177713,0.927486,0.675686,0.478294,1.239453,0.645049,0.691344
